subclone,parent,mutation,beta,fitness,cells,mutations,dob,dod,maxpop,deaths,mutation_selection,resistant,tumorid,finalsnapshot,year
88,0,0.006224621605522249,0.9848246131625744,1.0151753868374256,234,2,1653,0,250,6024,1.389168224896764E-9,1,AA9_300722,Y,15.0
93,0,0.01774816977372426,0.973404855626073,1.026595144373927,328,2,1657,0,329,8604,8.841151144522996E-9,1,AA9_300722,Y,15.0
127,0,0.013385839384456056,0.9777278952500162,1.0222721047499839,438,2,1689,0,468,10812,3.890629041158888E-9,1,AA9_300722,Y,15.0
135,0,0.004133992150049548,0.9868964126753361,1.0131035873246639,276,2,1695,0,299,8186,4.418535204386842E-9,1,AA9_300722,Y,15.0
148,0,0.004272088387477302,0.9867595602471508,1.0132404397528492,36,2,1707,0,41,825,6.019086895570069E-9,1,AA9_300722,Y,15.0
171,0,6.432035536417588E-4,0.9903557603346066,1.0096442396653935,28,2,1716,0,130,2854,6.6737713133591114E-9,1,AA9_300722,Y,15.0
173,0,0.0034810731510636784,0.9875434509443275,1.0124565490556725,8,2,1718,0,123,1926,5.151547521897726E-9,1,AA9_300722,Y,15.0
184,0,0.006458232413607723,0.9845931064471685,1.0154068935528315,96,2,1726,0,138,4134,7.44086714465908E-9,1,AA9_300722,Y,15.0
201,0,0.010062770341301928,0.9810210339774257,1.0189789660225743,6,2,1734,0,29,556,8.990190814017751E-9,1,AA9_300722,Y,15.0
292,0,0.0026703881225818107,0.9883468342711124,1.0116531657288876,246,2,1772,0,257,3235,2.1834266616949094E-9,1,AA9_300722,Y,15.0
328,0,0.020521602835438947,0.9706564024026212,1.0293435975973788,8,2,1786,0,49,388,2.502368534607058E-9,1,AA9_300722,Y,15.0
338,0,0.013834702457128803,0.9772830750104344,1.0227169249895656,26,2,1791,0,28,288,3.801743697628979E-9,1,AA9_300722,Y,15.0
340,0,0.019029959778526936,0.9721346104850888,1.0278653895149112,42,2,1792,0,51,580,8.676679597030557E-9,1,AA9_300722,Y,15.0
350,0,6.293740606835296E-4,0.990369465267682,1.009630534732318,20,2,1794,0,39,557,6.19789819467087E-9,1,AA9_300722,Y,15.0
353,0,0.009611492590828719,0.9814682471462169,1.0185317528537832,42,2,1795,0,49,350,1.3658791875315046E-9,1,AA9_300722,Y,15.0
359,0,0.009290389269931924,0.981786458344303,1.018213541655697,22,2,1798,0,31,342,7.479730168569176E-10,1,AA9_300722,Y,15.0
376,0,0.0024044977614208194,0.9886103298031682,1.0113896701968317,6,2,1803,0,27,234,8.636986903454158E-9,1,AA9_300722,Y,15.0
390,0,0.01225180391753848,0.9788517166530218,1.021148283346978,14,2,1806,0,31,233,7.346302566269003E-9,1,AA9_300722,Y,15.0
415,0,0.03712804966656739,0.9541995270039845,1.0458004729960155,32,2,1814,0,46,270,1.3695459211149341E-9,1,AA9_300722,Y,15.0
421,0,0.017057518875895787,0.9740892859491338,1.025910714050866,42,2,1816,0,47,176,9.905210096583517E-9,1,AA9_300722,Y,15.0
422,0,0.002336660354968636,0.9886775562096779,1.011322443790322,22,2,1816,0,38,176,6.339523128673363E-9,1,AA9_300722,Y,15.0
426,0,0.004944098505370565,0.9860936028097017,1.0139063971902984,2,2,1817,0,14,58,2.6539374031742113E-9,1,AA9_300722,Y,15.0
430,0,0.0328288941367015,0.9584599607737022,1.0415400392262977,16,2,1818,0,31,163,5.987676687801979E-9,1,AA9_300722,Y,15.0
431,0,0.022767808025970462,0.9684304283988953,1.0315695716011049,10,2,1818,0,27,132,2.665260012690851E-9,1,AA9_300722,Y,15.0
438,0,0.0040064432880509895,0.9870228127265025,1.0129771872734974,42,2,1819,0,43,132,1.520740200433579E-10,1,AA9_300722,Y,15.0
445,0,0.028716254969261352,0.9625355581020392,1.0374644418979608,18,2,1821,0,24,86,6.935330865154299E-9,1,AA9_300722,Y,15.0
451,0,0.0032173969246991965,0.9878047522839211,1.012195247716079,16,2,1822,0,31,152,9.893663444060508E-9,1,AA9_300722,Y,15.0
459,0,0.01167460090038939,0.979423720901103,1.020576279098897,8,2,1824,0,14,49,7.813773295062276E-9,1,AA9_300722,Y,15.0
464,0,5.032207052849513E-4,0.9904944823813382,1.0095055176186618,2,2,1824,0,8,34,2.0431518699126627E-9,1,AA9_300722,Y,15.0
481,0,0.003645859902011175,0.9873801483995228,1.0126198516004772,6,2,1828,0,20,57,2.113633934541781E-9,1,AA9_300722,Y,15.0
482,0,0.0204457184562506,0.9707316033041568,1.0292683966958434,18,2,1829,0,23,44,3.334544862454436E-10,1,AA9_300722,Y,15.0
494,0,8.03325464109208E-4,0.9901970806148598,1.00980291938514,4,2,1833,0,4,8,5.194453089885087E-9,1,AA9_300722,Y,15.0
496,0,0.01254596020545562,0.9785602097805882,1.0214397902194117,10,2,1833,0,16,29,1.3306122870204717E-10,1,AA9_300722,Y,15.0
498,0,0.03215102571284369,0.9591317237523539,1.0408682762476462,6,2,1833,0,10,23,6.3010778816874335E-9,1,AA9_300722,Y,15.0
500,0,0.006049445762715053,0.9849982112264616,1.0150017887735383,4,2,1834,0,5,11,3.2105405001203735E-9,1,AA9_300722,Y,15.0
507,0,0.0025142727388259402,0.9885015435502499,1.01149845644975,4,2,1836,0,6,9,4.777870321603928E-10,1,AA9_300722,Y,15.0
516,0,0.012251804177689101,0.9788517163952143,1.0211482836047856,4,2,1838,0,8,6,8.556643171786504E-10,1,AA9_300722,Y,15.0
521,0,0.008345251276769126,0.9827230836408621,1.0172769163591378,4,2,1839,0,7,5,3.300282269691479E-9,1,AA9_300722,Y,15.0
522,0,4.041327702229358E-4,0.9905926778482799,1.0094073221517201,4,2,1839,0,4,2,2.968758794352766E-9,1,AA9_300722,Y,15.0
523,0,0.004543540332914753,0.986490553223059,1.013509446776941,4,2,1840,0,4,1,1.6723600282375628E-10,1,AA9_300722,Y,15.0
527,0,0.029653817539244114,0.9616064399981163,1.0383935600018837,4,2,1841,0,4,0,5.1094413144880946E-9,1,AA9_300722,Y,15.0
531,0,0.015873235400447158,0.9752629027854332,1.0247370972145668,2,2,1841,0,3,1,6.266840268942531E-9,1,AA9_300722,Y,15.0
533,0,0.00499475738023059,0.9860434002106819,1.013956599789318,2,2,1842,0,2,0,4.496707450840631E-9,1,AA9_300722,Y,15.0
534,0,0.00142967634651737,0.9895763711679542,1.0104236288320458,2,2,1842,0,2,0,5.67542446372471E-9,1,AA9_300722,Y,15.0
535,0,0.024258198768644105,0.9669534613512853,1.0330465386487147,2,2,1842,0,2,0,6.664380158838412E-10,1,AA9_300722,Y,15.0
536,0,0.021640478210062902,0.9695476045475451,1.030452395452455,1,2,1843,0,1,0,6.516105210963019E-9,1,AA9_300722,Y,15.0
537,0,0.0055410045569181145,0.9855020729890903,1.0144979270109098,1,2,1843,0,1,0,4.965539757151305E-9,1,AA9_300722,Y,15.0
538,0,0.012220303107261224,0.978882933740877,1.021117066259123,1,2,1843,0,1,0,3.0695876951369883E-9,1,AA9_300722,Y,15.0
539,0,0.0071318246411188994,0.9839255811498928,1.0160744188501072,1,2,1843,0,1,0,9.67297564269387E-9,1,AA9_300722,Y,15.0
0,-1,0.004687614363850034,0.99531238563615,1.0046876143638501,249617410,1,1,0,249617604,731353151,1.0,0,AA9_300864,Y,24.0
